"timestamp","device_id","device_type","protocol","packet_rate","byte_rate","error_rate","temperature","cpu_usage","memory_usage","latency","command_freq","packet_rate_change","byte_rate_change","cpu_temp_ratio","avg_latency_5s","high_latency_flag","attack_type","label"
2025-11-12 07:50:00,"IIOT_6","Controller","HTTP",124,1616,0.059,32.7,36.6,84.4,88,9,-4,-287,1.12,77.2,0,"Normal",0
2025-11-12 07:55:00,"IIOT_6","Actuator","HTTP",139,2187,0.009,31.4,64.3,58.8,94,2,15,571,2.05,86.4,0,"Normal",0
2025-11-12 08:00:00,"IIOT_5","Actuator","MQTT",109,3536,0.028,28.7,23.9,65.7,166,3,-30,1349,0.83,104,1,"Data Injection",1
2025-11-12 08:05:00,"IIOT_9","Actuator","Modbus",77,830,0.064,30.1,38,62.3,75,5,-32,-2706,1.26,110.4,0,"Normal",0
2025-11-12 08:10:00,"IIOT_10","Sensor","Modbus",138,898,0.051,41.1,33.5,74.1,90,10,61,68,0.82,102.6,0,"Normal",0
2025-11-12 08:15:00,"IIOT_9","Sensor","MQTT",76,2979,0.024,21.8,33.9,54.8,117,8,-62,2081,1.56,108.4,0,"Normal",0
2025-11-12 08:20:00,"IIOT_7","Sensor","HTTP",158,2218,0.033,30.2,55.4,45.3,138,4,82,-761,1.83,117.2,0,"Normal",0
2025-11-12 08:25:00,"IIOT_10","Sensor","Modbus",57,1952,0.029,28.5,58.5,56.4,110,4,-101,-266,2.05,106,0,"Normal",0
2025-11-12 08:30:00,"IIOT_5","Actuator","MQTT",139,2473,0.092,37.2,27,77.9,141,8,82,521,0.73,119.2,0,"Normal",0
2025-11-12 08:35:00,"IIOT_1","Sensor","MQTT",83,2387,0.092,30.9,44.3,45.3,149,9,-56,-86,1.43,131,0,"Normal",0
2025-11-12 08:40:00,"IIOT_7","Actuator","Modbus",149,2080,0.028,30.2,31.4,59.5,49,3,66,-307,1.04,117.4,0,"DoS",1
2025-11-12 08:45:00,"IIOT_1","Sensor","MQTT",78,411,0.083,28.3,37.6,81.9,37,4,-71,-1669,1.33,97.2,0,"DoS",1
2025-11-12 08:50:00,"IIOT_7","Sensor","MQTT",145,2675,0.08,24.3,40.1,51.9,158,6,67,2264,1.65,106.8,1,"Normal",0
2025-11-12 08:55:00,"IIOT_4","Actuator","Modbus",224,1749,0.098,28.2,60.9,54.6,51,6,79,-926,2.16,88.8,0,"DoS",1
2025-11-12 09:00:00,"IIOT_6","Sensor","HTTP",37,1657,0.041,37.8,50.8,33.1,169,2,-187,-92,1.34,92.8,1,"Normal",0
2025-11-12 09:05:00,"IIOT_10","Sensor","Modbus",95,660,0.015,28.8,47.8,49,153,3,58,-997,1.66,113.6,1,"Normal",0
2025-11-12 09:10:00,"IIOT_9","Sensor","MQTT",162,1871,0.073,32.8,37.8,79,134,4,67,1211,1.15,133,0,"Spoofing",1
2025-11-12 09:15:00,"IIOT_10","Sensor","MQTT",88,2421,0.076,23.1,65.3,68.6,37,8,-74,550,2.83,108.8,0,"Normal",0
2025-11-12 09:20:00,"IIOT_9","Actuator","Modbus",147,2503,0.086,33.9,50.5,68.5,107,9,59,82,1.49,120,0,"Normal",0
2025-11-12 09:25:00,"IIOT_1","Actuator","MQTT",124,2229,0.001,27.9,59.5,47.8,107,6,-23,-274,2.13,107.6,0,"Normal",0
2025-11-12 09:30:00,"IIOT_9","Actuator","Modbus",115,2163,0.001,26,82.1,70.3,105,9,-9,-66,3.16,98,0,"Normal",0
2025-11-12 09:35:00,"IIOT_8","Sensor","MQTT",74,2591,0.094,31.5,24,37.6,91,9,-41,428,0.76,89.4,0,"Normal",0
2025-11-12 09:40:00,"IIOT_7","Controller","HTTP",83,2239,0.042,33,82.9,50.9,84,2,9,-352,2.51,98.8,0,"Spoofing",1
2025-11-12 09:45:00,"IIOT_7","Controller","MQTT",59,1822,0.033,28.6,46,64.3,110,2,-24,-417,1.61,99.4,0,"Normal",0
2025-11-12 09:50:00,"IIOT_1","Actuator","HTTP",179,1939,0.047,24.7,54.1,36.6,68,7,120,117,2.19,91.6,0,"Data Injection",1
2025-11-12 09:55:00,"IIOT_4","Actuator","Modbus",93,2051,0.095,37.4,57.6,60,157,7,-86,112,1.54,102,1,"Data Injection",1
2025-11-12 10:00:00,"IIOT_2","Actuator","MQTT",76,1824,0.066,22.8,60.4,32.9,89,4,-17,-227,2.65,101.6,0,"MITM",1
2025-11-12 10:05:00,"IIOT_5","Actuator","Modbus",117,2280,0.092,36,22.2,43.8,126,6,41,456,0.62,110,0,"Normal",0
2025-11-12 10:10:00,"IIOT_7","Actuator","Modbus",207,2562,0.067,35.5,27.2,49.1,98,8,90,282,0.77,107.6,0,"Normal",0
2025-11-12 10:15:00,"IIOT_2","Actuator","Modbus",139,2376,0.028,31.3,85.7,59.3,85,4,-68,-186,2.74,111,0,"DoS",1
2025-11-12 10:20:00,"IIOT_6","Actuator","MQTT",49,1488,0.095,28.3,47.2,79.7,114,8,-90,-888,1.67,102.4,0,"Normal",0
2025-11-12 10:25:00,"IIOT_7","Sensor","MQTT",86,573,0.066,29.8,47.3,50.7,74,1,37,-915,1.59,99.4,0,"Normal",0
2025-11-12 10:30:00,"IIOT_7","Sensor","MQTT",138,2820,0.053,32.6,48.7,54.6,137,6,52,2247,1.49,101.6,0,"Data Injection",1
2025-11-12 10:35:00,"IIOT_2","Sensor","Modbus",190,2111,0.02,26.3,55,39.4,130,1,52,-709,2.09,108,0,"Normal",0
2025-11-12 10:40:00,"IIOT_5","Actuator","MQTT",150,1412,0.066,29.1,28.6,34.1,72,6,-40,-699,0.98,105.4,0,"Normal",0
2025-11-12 10:45:00,"IIOT_8","Actuator","Modbus",96,1609,0.078,27.2,62.1,32,85,1,-54,197,2.28,99.6,0,"Normal",0
2025-11-12 10:50:00,"IIOT_9","Actuator","MQTT",160,1898,0.054,29.1,81.6,64.6,106,4,64,289,2.8,106,0,"Normal",0
2025-11-12 10:55:00,"IIOT_1","Sensor","Modbus",130,2218,0.002,28,24.1,33.3,100,9,-30,320,0.86,98.6,0,"Normal",0
2025-11-12 11:00:00,"IIOT_1","Sensor","MQTT",171,1784,0.027,26.9,67.5,45.2,78,5,41,-434,2.51,88.2,0,"Normal",0
2025-11-12 11:05:00,"IIOT_8","Actuator","HTTP",108,1612,0.047,26.3,46.6,37.2,127,7,-63,-172,1.77,99.2,0,"Normal",0
2025-11-12 11:10:00,"IIOT_10","Sensor","HTTP",212,4081,0.071,27.4,24,48.2,143,9,104,2469,0.88,110.8,0,"Data Injection",1
2025-11-12 11:15:00,"IIOT_3","Sensor","MQTT",38,1927,0.02,29.9,47.8,49.5,112,7,-174,-2154,1.6,112,0,"DoS",1
2025-11-12 11:20:00,"IIOT_8","Sensor","Modbus",69,1668,0.086,28.6,89.3,53.2,80,7,31,-259,3.12,108,0,"Normal",0
2025-11-12 11:25:00,"IIOT_4","Actuator","HTTP",23,964,0.032,31,20.4,38.6,53,3,-46,-704,0.66,103,0,"DoS",1
2025-11-12 11:30:00,"IIOT_1","Sensor","HTTP",59,3174,0.069,33.5,47.4,84.9,75,1,36,2210,1.41,92.6,0,"Data Injection",1
2025-11-12 11:35:00,"IIOT_8","Sensor","Modbus",99,1308,0.097,25.9,60.1,49.6,85,4,40,-1866,2.32,81,0,"Normal",0
2025-11-12 11:40:00,"IIOT_5","Controller","MQTT",168,2943,0.044,29.7,84.6,37.1,136,3,69,1635,2.85,85.8,0,"Normal",0
2025-11-12 11:45:00,"IIOT_4","Actuator","Modbus",82,1318,0.013,31.2,56.2,56.6,112,5,-86,-1625,1.8,92.2,0,"Normal",0
2025-11-12 11:50:00,"IIOT_2","Sensor","HTTP",147,1823,0.074,34.2,83.9,44,111,6,65,505,2.45,103.8,0,"DoS",1
2025-11-12 11:55:00,"IIOT_9","Sensor","MQTT",22,1473,0.074,32.3,77.6,41.1,157,9,-125,-350,2.4,120.2,1,"Normal",0
2025-11-12 12:00:00,"IIOT_9","Sensor","MQTT",194,2079,0.019,37.8,79.5,85,111,9,172,606,2.1,125.4,0,"Data Injection",1
2025-11-12 12:05:00,"IIOT_6","Actuator","HTTP",67,997,0.089,36.6,23.8,84.6,141,2,-127,-1082,0.65,126.4,0,"Normal",0
2025-11-12 12:10:00,"IIOT_10","Sensor","Modbus",215,2244,0.047,23.1,35.9,54.3,103,5,148,1247,1.55,124.6,0,"Normal",0
2025-11-12 12:15:00,"IIOT_4","Sensor","MQTT",107,3191,0.038,31.1,26.9,83.9,142,2,-108,947,0.86,130.8,0,"Normal",0
2025-11-12 12:20:00,"IIOT_4","Actuator","MQTT",134,2289,0.052,33.3,51.5,47.9,47,9,27,-902,1.55,108.8,0,"Normal",0
2025-11-12 12:25:00,"IIOT_4","Actuator","MQTT",53,1689,0.037,36,74.2,62.8,111,4,-81,-600,2.06,108.8,0,"Normal",0
2025-11-12 12:30:00,"IIOT_3","Sensor","Modbus",180,2451,0.094,25.2,52.8,76.6,60,1,127,762,2.1,92.6,0,"Normal",0
2025-11-12 12:35:00,"IIOT_6","Sensor","MQTT",162,1669,0.003,33.3,31.6,35.6,142,9,-18,-782,0.95,100.4,0,"MITM",1
2025-11-12 12:40:00,"IIOT_4","Sensor","HTTP",148,1354,0.01,25.5,60.3,44.7,162,5,-14,-315,2.36,104.4,1,"Data Injection",1
2025-11-12 12:45:00,"IIOT_2","Sensor","HTTP",99,1846,0.086,29.8,89.5,62.8,38,9,-49,492,3,102.6,0,"DoS",1
2025-11-12 12:50:00,"IIOT_2","Sensor","Modbus",119,589,0.018,24.8,76.4,51.1,119,7,20,-1257,3.08,104.2,0,"Normal",0
2025-11-12 12:55:00,"IIOT_6","Sensor","Modbus",162,236,0.002,23.6,72.9,39,108,7,43,-353,3.09,113.8,0,"DoS",1
2025-11-12 13:00:00,"IIOT_8","Sensor","Modbus",109,1745,0.076,31.4,85.8,53.1,110,6,-53,1509,2.73,107.4,0,"Normal",0
2025-11-12 13:05:00,"IIOT_10","Sensor","MQTT",103,2781,0.003,23.1,67,79.4,65,2,-6,1036,2.9,88,0,"MITM",1
2025-11-12 13:10:00,"IIOT_4","Actuator","MQTT",79,2420,0.071,28.2,52.2,57.8,156,9,-24,-361,1.85,111.6,1,"Normal",0
2025-11-12 13:15:00,"IIOT_8","Actuator","Modbus",118,1879,0.085,30.4,59.3,70.8,77,9,39,-541,1.95,103.2,0,"Normal",0
2025-11-12 13:20:00,"IIOT_2","Controller","Modbus",79,2112,0.082,29.6,30.6,64.5,139,3,-39,233,1.03,109.4,0,"Normal",0
2025-11-12 13:25:00,"IIOT_10","Sensor","MQTT",189,1870,0.092,27.1,35.6,67.5,93,6,110,-242,1.31,106,0,"Normal",0
2025-11-12 13:30:00,"IIOT_7","Sensor","MQTT",107,3014,0.084,32.5,44.9,65.9,119,8,-82,1144,1.38,116.8,0,"Normal",0
2025-11-12 13:35:00,"IIOT_9","Controller","Modbus",109,2786,0.037,25.7,75,82.6,125,5,2,-228,2.92,110.6,0,"Normal",0
2025-11-12 13:40:00,"IIOT_5","Controller","HTTP",73,1279,0.069,21.9,29.8,84.1,106,1,-36,-1507,1.36,116.4,0,"Normal",0
2025-11-12 13:45:00,"IIOT_10","Actuator","MQTT",96,1885,0.094,25.4,37.9,72.6,116,8,23,606,1.49,111.8,0,"Normal",0
2025-11-12 13:50:00,"IIOT_3","Controller","HTTP",138,1327,0.03,23.4,39.8,35.6,135,7,42,-558,1.7,120.2,0,"Normal",0
2025-11-12 13:55:00,"IIOT_1","Sensor","HTTP",89,1541,0.058,41.1,59.3,77.3,63,8,-49,214,1.44,109,0,"Data Injection",1
2025-11-12 14:00:00,"IIOT_10","Sensor","Modbus",142,1879,0.072,30.8,25.7,76.4,24,4,53,338,0.83,88.8,0,"Normal",0
2025-11-12 14:05:00,"IIOT_4","Actuator","MQTT",176,2005,0.065,39.5,80,48.4,83,10,34,126,2.03,84.2,0,"Normal",0
2025-11-12 14:10:00,"IIOT_3","Actuator","Modbus",146,1289,0.036,33.4,24.1,69.5,86,6,-30,-716,0.72,78.2,0,"Normal",0
2025-11-12 14:15:00,"IIOT_8","Sensor","HTTP",84,1402,0.002,37.9,37.3,80.8,219,10,-62,113,0.98,95,1,"Normal",0
2025-11-12 14:20:00,"IIOT_6","Sensor","Modbus",48,901,0.07,30.4,22.9,66.3,121,2,-36,-501,0.75,106.6,0,"Normal",0
2025-11-12 14:25:00,"IIOT_4","Sensor","Modbus",85,2011,0.038,25.9,29.5,46.2,40,6,37,1110,1.14,109.8,0,"Data Injection",1
2025-11-12 14:30:00,"IIOT_10","Controller","Modbus",95,2319,0.056,28.9,28.9,31.1,33,6,10,308,1,99.8,0,"Normal",0
2025-11-12 14:35:00,"IIOT_10","Actuator","MQTT",115,449,0.006,37.6,79.6,51.3,39,2,20,-1870,2.12,90.4,0,"DoS",1
2025-11-12 14:40:00,"IIOT_1","Actuator","MQTT",100,1017,0.029,25.4,39.5,69.1,106,5,-15,568,1.56,67.8,0,"Normal",0
2025-11-12 14:45:00,"IIOT_4","Controller","Modbus",94,1509,0.096,30.9,43.7,82,81,4,-6,492,1.41,59.8,0,"Normal",0
2025-11-12 14:50:00,"IIOT_6","Controller","Modbus",64,2660,0.068,37.8,45.8,73.4,122,9,-30,1151,1.21,76.2,0,"Normal",0
2025-11-12 14:55:00,"IIOT_10","Sensor","MQTT",82,1861,0.005,35.3,72.8,34.6,123,6,18,-799,2.06,94.2,0,"Normal",0
2025-11-12 15:00:00,"IIOT_3","Sensor","MQTT",165,1088,0.084,31.4,58.2,74.1,143,5,83,-773,1.85,115,0,"Normal",0
2025-11-12 15:05:00,"IIOT_9","Actuator","Modbus",128,2860,0.062,33.4,69.5,74.2,123,5,-37,1772,2.08,118.4,0,"Normal",0
2025-11-12 15:10:00,"IIOT_2","Sensor","Modbus",140,2058,0.064,37.2,47.6,82.5,112,8,12,-802,1.28,124.6,0,"Normal",0
2025-11-12 15:15:00,"IIOT_6","Actuator","Modbus",111,1444,0.009,38.8,75.4,60.4,57,10,-29,-614,1.94,111.6,0,"Normal",0
2025-11-12 15:20:00,"IIOT_10","Sensor","Modbus",174,2611,0.02,29.7,47.6,68.2,99,10,63,1167,1.6,106.8,0,"Normal",0
2025-11-12 15:25:00,"IIOT_7","Controller","Modbus",169,2221,0.1,32.8,28.2,35.3,65,5,-5,-390,0.86,91.2,0,"Normal",0
2025-11-12 15:30:00,"IIOT_10","Actuator","Modbus",157,1975,0.072,22.6,34.4,60.7,104,9,-12,-246,1.52,87.4,0,"DoS",1
2025-11-12 15:35:00,"IIOT_6","Sensor","Modbus",136,2330,0.087,38.7,27.3,69.6,100,6,-21,355,0.71,85,0,"MITM",1
2025-11-12 15:40:00,"IIOT_4","Actuator","Modbus",135,1976,0.071,25.7,83.8,32.1,118,6,-1,-354,3.26,97.2,0,"DoS",1
2025-11-12 15:45:00,"IIOT_10","Actuator","Modbus",97,2644,0.062,32.7,34.5,35.9,149,10,-38,668,1.06,107.2,0,"Normal",0
2025-11-12 15:50:00,"IIOT_6","Sensor","HTTP",127,2165,0.089,31.8,62,67.5,106,5,30,-479,1.95,115.4,0,"Normal",0
2025-11-12 15:55:00,"IIOT_2","Sensor","Modbus",85,2311,0.082,28.1,87.4,57.6,75,8,-42,146,3.11,109.6,0,"Normal",0
2025-11-12 16:00:00,"IIOT_5","Controller","MQTT",217,2207,0.03,25.1,22.4,53.3,146,9,132,-104,0.89,118.8,0,"Normal",0
2025-11-12 16:05:00,"IIOT_5","Sensor","Modbus",87,1952,0.013,26.2,85.2,83.6,35,8,-130,-255,3.25,102.2,0,"MITM",1
2025-11-12 16:10:00,"IIOT_4","Controller","HTTP",119,2427,0.084,36.7,27.4,82,118,2,32,475,0.75,96,0,"MITM",1
2025-11-12 16:15:00,"IIOT_4","Sensor","HTTP",121,1754,0.014,35.4,42,68.4,52,2,2,-673,1.19,85.2,0,"Spoofing",1
2025-11-12 16:20:00,"IIOT_10","Sensor","Modbus",133,1922,0.025,26.7,41.5,62.2,60,1,12,168,1.55,82.2,0,"Normal",0
2025-11-12 16:25:00,"IIOT_5","Sensor","MQTT",160,1814,0.038,26.7,48.4,78.1,51,8,27,-108,1.81,63.2,0,"Normal",0
2025-11-12 16:30:00,"IIOT_4","Sensor","Modbus",112,1341,0.084,34.2,35.7,36.3,42,5,-48,-473,1.04,64.6,0,"MITM",1
2025-11-12 16:35:00,"IIOT_8","Sensor","Modbus",85,3007,0.055,38.9,75.7,45.2,149,5,-27,1666,1.95,70.8,0,"Normal",0
2025-11-12 16:40:00,"IIOT_1","Sensor","MQTT",99,3410,0.051,24.4,20.3,79.1,151,6,14,403,0.83,90.6,1,"Normal",0
2025-11-12 16:45:00,"IIOT_4","Sensor","Modbus",104,1341,0.083,30.5,61.2,41,21,7,5,-2069,2.01,82.8,0,"Normal",0
2025-11-12 16:50:00,"IIOT_8","Controller","MQTT",122,2550,0.006,26.7,32.7,45.4,153,8,18,1209,1.22,103.2,1,"Data Injection",1
2025-11-12 16:55:00,"IIOT_7","Sensor","MQTT",108,1298,0.045,27.9,22.2,57,-8,3,-14,-1252,0.8,93.2,0,"Normal",0
2025-11-12 17:00:00,"IIOT_10","Controller","MQTT",125,2425,0.019,26.4,70.2,63.7,73,3,17,1127,2.66,78,0,"Normal",0
2025-11-12 17:05:00,"IIOT_9","Controller","Modbus",105,2990,0.03,32,31.7,51.5,87,9,-20,565,0.99,65.2,0,"Normal",0
2025-11-12 17:10:00,"IIOT_9","Sensor","MQTT",173,1256,0.029,31.2,52.4,33.4,80,10,68,-1734,1.68,77,0,"Normal",0
2025-11-12 17:15:00,"IIOT_4","Sensor","MQTT",109,1252,0.031,23.3,73.1,51.6,59,7,-64,-4,3.14,58.2,0,"Spoofing",1
2025-11-12 17:20:00,"IIOT_8","Controller","Modbus",156,1835,0.007,21.8,40.7,84.6,173,5,47,583,1.87,94.4,1,"Normal",0
2025-11-12 17:25:00,"IIOT_8","Sensor","Modbus",186,2662,0.057,25.1,52.8,81.4,21,2,30,827,2.1,84,0,"DoS",1
2025-11-12 17:30:00,"IIOT_5","Actuator","MQTT",63,1082,0.086,39.1,60.1,56.8,79,3,-123,-1580,1.54,82.4,0,"Normal",0
2025-11-12 17:35:00,"IIOT_1","Actuator","MQTT",52,2188,0.06,34.5,31.7,69.7,145,7,-11,1106,0.92,95.4,0,"Data Injection",1
2025-11-12 17:40:00,"IIOT_6","Sensor","Modbus",221,1204,0.021,24.9,29.2,52.6,74,2,169,-984,1.17,98.4,0,"Spoofing",1
2025-11-12 17:45:00,"IIOT_6","Sensor","Modbus",47,945,0.089,30.5,44.8,67.1,137,4,-174,-259,1.47,91.2,0,"Normal",0
2025-11-12 17:50:00,"IIOT_6","Actuator","HTTP",147,2109,0.01,26.4,33.1,38.7,82,1,100,1164,1.25,103.4,0,"Normal",0
2025-11-12 17:55:00,"IIOT_4","Sensor","MQTT",39,1513,0.053,26.6,22.7,76,111,4,-108,-596,0.85,109.8,0,"Normal",0
2025-11-12 18:00:00,"IIOT_8","Actuator","MQTT",5,2178,0.06,36.2,89.4,71,132,8,-34,665,2.47,107.2,0,"Normal",0
2025-11-12 18:05:00,"IIOT_9","Sensor","Modbus",69,2425,0.015,36.5,29.7,53.5,136,6,64,247,0.81,119.6,0,"Normal",0
2025-11-12 18:10:00,"IIOT_2","Controller","Modbus",159,1674,0.042,22.5,70,58.6,94,5,90,-751,3.11,111,0,"MITM",1
2025-11-12 18:15:00,"IIOT_1","Sensor","MQTT",116,1515,0.043,28.6,66.5,31.3,123,6,-43,-159,2.33,119.2,0,"Normal",0
2025-11-12 18:20:00,"IIOT_4","Sensor","Modbus",142,1342,0.084,33,24.1,71.9,70,4,26,-173,0.73,111,0,"Normal",0
2025-11-12 18:25:00,"IIOT_8","Sensor","HTTP",162,2458,0.066,22.1,73.3,56.6,101,7,20,1116,3.32,104.8,0,"Normal",0
2025-11-12 18:30:00,"IIOT_9","Actuator","HTTP",82,2902,0.043,27.2,50.3,31,88,7,-80,444,1.85,95.2,0,"Data Injection",1
2025-11-12 18:35:00,"IIOT_7","Controller","Modbus",188,2746,0.023,28.1,20.8,43.8,118,6,106,-156,0.74,100,0,"Normal",0
2025-11-12 18:40:00,"IIOT_8","Sensor","MQTT",124,1864,0.081,43.1,42.3,45.4,107,4,-64,-882,0.98,96.8,0,"MITM",1
2025-11-12 18:45:00,"IIOT_2","Sensor","Modbus",107,2698,0.099,29.9,69,69.5,162,6,-17,834,2.31,115.2,1,"DoS",1
2025-11-12 18:50:00,"IIOT_10","Sensor","Modbus",128,1359,0.051,28.2,28.2,81.9,132,2,21,-1339,1,121.4,0,"Normal",0
2025-11-12 18:55:00,"IIOT_4","Sensor","Modbus",176,877,0.019,32.2,33.4,58.5,121,4,48,-482,1.04,128,0,"Normal",0
2025-11-12 19:00:00,"IIOT_7","Actuator","Modbus",88,1720,0.055,35.1,75.9,83.7,97,8,-88,843,2.16,123.8,0,"Data Injection",1
2025-11-12 19:05:00,"IIOT_2","Actuator","MQTT",77,1998,0.09,31.1,43.2,72.9,99,6,-11,278,1.39,122.2,0,"Normal",0
2025-11-12 19:10:00,"IIOT_7","Actuator","MQTT",117,2118,0.083,33,54.9,67.9,150,2,40,120,1.66,119.8,0,"Normal",0
2025-11-12 19:15:00,"IIOT_9","Sensor","HTTP",76,2553,0.032,20,54.4,36.7,90,7,-41,435,2.72,111.4,0,"MITM",1
2025-11-12 19:20:00,"IIOT_3","Actuator","HTTP",106,2575,0.03,25.8,26.3,50.7,96,7,30,22,1.02,106.4,0,"Normal",0
2025-11-12 19:25:00,"IIOT_9","Sensor","MQTT",134,1028,0.074,27.1,56.2,63.1,74,6,28,-1547,2.07,101.8,0,"Normal",0
2025-11-12 19:30:00,"IIOT_4","Controller","MQTT",112,2450,0.003,32.3,76.4,44.4,111,9,-22,1422,2.37,104.2,0,"Spoofing",1
2025-11-12 19:35:00,"IIOT_3","Actuator","HTTP",113,1645,0.07,23.9,41.1,51.1,100,7,1,-805,1.72,94.2,0,"Data Injection",1
2025-11-12 19:40:00,"IIOT_1","Controller","HTTP",113,588,0.057,41.4,60.7,60.6,76,4,0,-1057,1.47,91.4,0,"Normal",0
2025-11-12 19:45:00,"IIOT_3","Controller","MQTT",56,1632,0.033,31.2,49.3,48.1,69,2,-57,1044,1.58,86,0,"Normal",0
2025-11-12 19:50:00,"IIOT_10","Actuator","Modbus",122,1846,0.039,27.9,48.6,33.8,155,1,66,214,1.74,102.2,1,"DoS",1
2025-11-12 19:55:00,"IIOT_4","Sensor","MQTT",85,3215,0.042,27.5,63,61.9,170,2,-37,1369,2.29,114,1,"Normal",0
2025-11-12 20:00:00,"IIOT_1","Actuator","HTTP",83,2680,0.093,30.7,26.8,39.7,70,10,-2,-535,0.87,108,0,"Normal",0
2025-11-12 20:05:00,"IIOT_9","Controller","MQTT",228,2365,0.06,25.2,77.4,62.9,124,2,145,-315,3.07,117.6,0,"Normal",0
2025-11-12 20:10:00,"IIOT_6","Sensor","HTTP",114,2881,0.091,44.7,88.4,38,92,1,-114,516,1.98,122.2,0,"DoS",1
2025-11-12 20:15:00,"IIOT_10","Controller","MQTT",119,3028,0.071,17.7,82.2,74.5,130,5,5,147,4.64,117.2,0,"Data Injection",1
2025-11-12 20:20:00,"IIOT_6","Sensor","MQTT",84,2031,0.074,28.3,26.9,39.3,79,8,-35,-997,0.95,99,0,"Normal",0
2025-11-12 20:25:00,"IIOT_2","Sensor","MQTT",133,1173,0.032,28,88.1,84.9,106,4,49,-858,3.15,106.2,0,"Normal",0
2025-11-12 20:30:00,"IIOT_3","Sensor","HTTP",98,934,0.068,25.6,45.6,68.3,43,8,-35,-239,1.78,90,0,"Spoofing",1
2025-11-12 20:35:00,"IIOT_5","Controller","MQTT",65,1476,0.06,29.6,22.7,56.9,145,2,-33,542,0.77,100.6,0,"Normal",0
2025-11-12 20:40:00,"IIOT_9","Actuator","Modbus",106,2396,0.052,31.9,39.2,47.5,120,10,41,920,1.23,98.6,0,"Normal",0
2025-11-12 20:45:00,"IIOT_3","Controller","Modbus",148,2623,0.052,26.6,43.5,43.2,99,6,42,227,1.64,102.6,0,"Normal",0
2025-11-12 20:50:00,"IIOT_1","Controller","Modbus",88,2012,0.005,29.7,65,53.2,130,8,-60,-611,2.19,107.4,0,"Data Injection",1
2025-11-12 20:55:00,"IIOT_8","Actuator","Modbus",60,1899,0.013,26.9,58.1,50.4,107,8,-28,-113,2.16,120.2,0,"Normal",0
2025-11-12 21:00:00,"IIOT_8","Sensor","Modbus",93,2774,0.033,32.5,59.7,71.8,161,3,33,875,1.84,123.4,1,"Normal",0
2025-11-12 21:05:00,"IIOT_3","Controller","HTTP",153,1599,0.02,37,66,53.1,57,5,60,-1175,1.78,110.8,0,"Spoofing",1
2025-11-12 21:10:00,"IIOT_1","Actuator","HTTP",92,3159,0.071,27.9,25.3,73.3,117,6,-61,1560,0.91,114.4,0,"MITM",1
2025-11-12 21:15:00,"IIOT_10","Sensor","MQTT",146,1508,0.029,34.2,22.1,82.6,129,3,54,-1651,0.65,114.2,0,"Normal",0
2025-11-12 21:20:00,"IIOT_8","Controller","Modbus",138,1677,0.048,22,52.7,48.4,64,10,-8,169,2.4,105.6,0,"Normal",0
2025-11-12 21:25:00,"IIOT_1","Actuator","HTTP",157,3014,0.052,32.7,33.4,60.8,78,4,19,1337,1.02,89,0,"Normal",0
2025-11-12 21:30:00,"IIOT_1","Controller","Modbus",139,1502,0.012,28.5,83.9,32.1,118,5,-18,-1512,2.94,101.2,0,"MITM",1
2025-11-12 21:35:00,"IIOT_4","Actuator","Modbus",160,1210,0.001,37.4,23.6,48.3,138,1,21,-292,0.63,105.4,0,"DoS",1
2025-11-12 21:40:00,"IIOT_8","Actuator","Modbus",92,2005,0.054,35.9,72.1,55.6,123,9,-68,795,2.01,104.2,0,"MITM",1
2025-11-12 21:45:00,"IIOT_7","Sensor","MQTT",122,2086,0.053,29.5,22.2,68.6,129,3,30,81,0.75,117.2,0,"Normal",0
2025-11-12 21:50:00,"IIOT_5","Actuator","MQTT",127,1618,0.034,33.3,78.1,36.2,92,1,5,-468,2.35,120,0,"Normal",0
2025-11-12 21:55:00,"IIOT_3","Sensor","MQTT",111,2427,0.028,37,69.3,74.9,53,9,-16,809,1.87,107,0,"Normal",0
2025-11-12 22:00:00,"IIOT_4","Actuator","HTTP",162,3560,0.069,30,45.8,74,112,3,51,1133,1.53,101.8,0,"MITM",1
2025-11-12 22:05:00,"IIOT_5","Actuator","Modbus",140,1765,0,26.3,86.8,31.9,126,6,-22,-1795,3.3,102.4,0,"MITM",1
2025-11-12 22:10:00,"IIOT_5","Sensor","MQTT",140,1019,0.087,40.5,84.9,47.6,38,2,0,-746,2.1,84.2,0,"Normal",0
2025-11-12 22:15:00,"IIOT_1","Sensor","HTTP",160,1060,0.061,34,67.5,52.6,89,8,20,41,1.99,83.6,0,"Spoofing",1
2025-11-12 22:20:00,"IIOT_5","Sensor","Modbus",118,1753,0.043,24,40.2,34.4,99,8,-42,693,1.68,92.8,0,"Normal",0
2025-11-12 22:25:00,"IIOT_4","Controller","MQTT",78,3254,0.093,39.1,50.8,38.5,121,4,-40,1501,1.3,94.6,0,"Normal",0
2025-11-12 22:30:00,"IIOT_3","Actuator","MQTT",131,1876,0.054,33.6,77.2,79.6,161,8,53,-1378,2.3,101.6,1,"MITM",1
2025-11-12 22:35:00,"IIOT_2","Controller","MQTT",137,1872,0.086,31.3,55.8,79.4,103,2,6,-4,1.78,114.6,0,"Normal",0
2025-11-12 22:40:00,"IIOT_6","Sensor","Modbus",48,705,0.035,28.9,78.5,38.5,39,4,-89,-1167,2.72,104.6,0,"Normal",0
